task,folder,explained_model_backbone,eval_tokens,eval_metric,metric_result
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_1712132758_metric_SUFFICIENCY,ROBERTA,NO_CLS,SUFFICIENCY,0.7851722804009914
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_1712132758_metric_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,SUFFICIENCY,0.7757449828088283
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_dim_0_1712136784_metric_AOPC_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.3197649474491415
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_dim_0_1712136784_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_CLS,AOPC_COMPREHENSIVENESS,0.3146831674959647
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_dim_0_1712136784_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.30725788476423443
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_dim_0_1712136784_metric_AOPC_SUFFICIENCY,ROBERTA,ALL_TOKENS,AOPC_SUFFICIENCY,0.1477852161930178
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_dim_0_1712136784_metric_AOPC_SUFFICIENCY,ROBERTA,NO_CLS,AOPC_SUFFICIENCY,0.17764080618532538
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_dim_0_1712136784_metric_AOPC_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.1712547959899611
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_dim_0_1712136784_metric_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,COMPREHENSIVENESS,0.566188152752766
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_dim_0_1712136784_metric_COMPREHENSIVENESS,ROBERTA,NO_CLS,COMPREHENSIVENESS,0.5646941697859502
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_dim_0_1712136784_metric_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.5546945171915131
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_dim_0_1712136784_metric_EVAL_LOG_ODDS,ROBERTA,ALL_TOKENS,EVAL_LOG_ODDS,-3.251719747410421
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_dim_0_1712136784_metric_EVAL_LOG_ODDS,ROBERTA,NO_CLS,EVAL_LOG_ODDS,-3.152268273331184
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_dim_0_1712136784_metric_EVAL_LOG_ODDS,ROBERTA,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-3.0878730148792437
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_dim_0_1712136784_metric_SUFFICIENCY,ROBERTA,ALL_TOKENS,SUFFICIENCY,0.17617014367065148
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_dim_0_1712136784_metric_SUFFICIENCY,ROBERTA,NO_CLS,SUFFICIENCY,0.27864505657034355
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_dim_0_1712136784_metric_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,SUFFICIENCY,0.286137407890232
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_gradient_shap_1712099918_metric_AOPC_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.1732525619367758
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_gradient_shap_1712099918_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_CLS,AOPC_COMPREHENSIVENESS,0.1623090193395813
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_gradient_shap_1712099918_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.15555872569233176
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_gradient_shap_1712099918_metric_AOPC_SUFFICIENCY,ROBERTA,ALL_TOKENS,AOPC_SUFFICIENCY,0.280063030069073
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_gradient_shap_1712099918_metric_AOPC_SUFFICIENCY,ROBERTA,NO_CLS,AOPC_SUFFICIENCY,0.2811485348281761
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_gradient_shap_1712099918_metric_AOPC_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.2744179870722194
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_gradient_shap_1712099918_metric_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,COMPREHENSIVENESS,0.28487523075938226
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_gradient_shap_1712099918_metric_COMPREHENSIVENESS,ROBERTA,NO_CLS,COMPREHENSIVENESS,0.2773655612170696
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_gradient_shap_1712099918_metric_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.26815298637747764
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_gradient_shap_1712099918_metric_EVAL_LOG_ODDS,ROBERTA,ALL_TOKENS,EVAL_LOG_ODDS,-1.5010112885655835
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_gradient_shap_1712099918_metric_EVAL_LOG_ODDS,ROBERTA,NO_CLS,EVAL_LOG_ODDS,-1.4928535893009975
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_gradient_shap_1712099918_metric_EVAL_LOG_ODDS,ROBERTA,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-1.4525800416062702
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_gradient_shap_1712099918_metric_SUFFICIENCY,ROBERTA,ALL_TOKENS,SUFFICIENCY,0.4723469721823931
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_gradient_shap_1712099918_metric_SUFFICIENCY,ROBERTA,NO_CLS,SUFFICIENCY,0.49274191361665726
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_gradient_shap_1712099918_metric_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,SUFFICIENCY,0.4989033216238022
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_input_x_gradient_1712109024_metric_AOPC_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.1398364752233028
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_input_x_gradient_1712109024_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_CLS,AOPC_COMPREHENSIVENESS,0.13166024555514255
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_input_x_gradient_1712109024_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.12932645103583731
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_input_x_gradient_1712109024_metric_AOPC_SUFFICIENCY,ROBERTA,ALL_TOKENS,AOPC_SUFFICIENCY,0.31613757982850077
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_input_x_gradient_1712109024_metric_AOPC_SUFFICIENCY,ROBERTA,NO_CLS,AOPC_SUFFICIENCY,0.3147244331166148
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_input_x_gradient_1712109024_metric_AOPC_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.30421012303233147
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_input_x_gradient_1712109024_metric_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,COMPREHENSIVENESS,0.23490054762363433
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_input_x_gradient_1712109024_metric_COMPREHENSIVENESS,ROBERTA,NO_CLS,COMPREHENSIVENESS,0.2285341421365738
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_input_x_gradient_1712109024_metric_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.2210799658894539
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_input_x_gradient_1712109024_metric_EVAL_LOG_ODDS,ROBERTA,ALL_TOKENS,EVAL_LOG_ODDS,-1.4190424376397859
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_input_x_gradient_1712109024_metric_EVAL_LOG_ODDS,ROBERTA,NO_CLS,EVAL_LOG_ODDS,-1.3889348937895265
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_input_x_gradient_1712109024_metric_EVAL_LOG_ODDS,ROBERTA,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-1.3450421489374713
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_input_x_gradient_1712109024_metric_SUFFICIENCY,ROBERTA,ALL_TOKENS,SUFFICIENCY,0.57033146558702
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_input_x_gradient_1712109024_metric_SUFFICIENCY,ROBERTA,NO_CLS,SUFFICIENCY,0.5796128265857696
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_input_x_gradient_1712109024_metric_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,SUFFICIENCY,0.5776896590739489
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_integrated_gradients_1712113056_metric_AOPC_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.26805302327374614
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_integrated_gradients_1712113056_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_CLS,AOPC_COMPREHENSIVENESS,0.25670768838375807
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_integrated_gradients_1712113056_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.24844573764006292
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_integrated_gradients_1712113056_metric_AOPC_SUFFICIENCY,ROBERTA,ALL_TOKENS,AOPC_SUFFICIENCY,0.20245677309234936
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_integrated_gradients_1712113056_metric_AOPC_SUFFICIENCY,ROBERTA,NO_CLS,AOPC_SUFFICIENCY,0.20300182314217088
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_integrated_gradients_1712113056_metric_AOPC_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.20019502855340637
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_integrated_gradients_1712113056_metric_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,COMPREHENSIVENESS,0.4689358483403921
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_integrated_gradients_1712113056_metric_COMPREHENSIVENESS,ROBERTA,NO_CLS,COMPREHENSIVENESS,0.4591120201796293
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_integrated_gradients_1712113056_metric_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.4468455046564341
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_integrated_gradients_1712113056_metric_EVAL_LOG_ODDS,ROBERTA,ALL_TOKENS,EVAL_LOG_ODDS,-2.3497813172020834
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_integrated_gradients_1712113056_metric_EVAL_LOG_ODDS,ROBERTA,NO_CLS,EVAL_LOG_ODDS,-2.341811100432533
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_integrated_gradients_1712113056_metric_EVAL_LOG_ODDS,ROBERTA,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-2.2719964406291258
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_integrated_gradients_1712113056_metric_SUFFICIENCY,ROBERTA,ALL_TOKENS,SUFFICIENCY,0.29354821851849555
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_integrated_gradients_1712113056_metric_SUFFICIENCY,ROBERTA,NO_CLS,SUFFICIENCY,0.3175223051160574
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_integrated_gradients_1712113056_metric_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,SUFFICIENCY,0.32972096529603007
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_lime_1712104195_metric_AOPC_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.17642098536218204
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_lime_1712104195_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_CLS,AOPC_COMPREHENSIVENESS,0.15836313613255817
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_lime_1712104195_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.15033795902132985
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_lime_1712104195_metric_AOPC_SUFFICIENCY,ROBERTA,ALL_TOKENS,AOPC_SUFFICIENCY,0.2737814882844686
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_lime_1712104195_metric_AOPC_SUFFICIENCY,ROBERTA,NO_CLS,AOPC_SUFFICIENCY,0.2869502875084678
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_lime_1712104195_metric_AOPC_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.2831329308127363
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_lime_1712104195_metric_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,COMPREHENSIVENESS,0.29437541833519937
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_lime_1712104195_metric_COMPREHENSIVENESS,ROBERTA,NO_CLS,COMPREHENSIVENESS,0.2713734522163868
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_lime_1712104195_metric_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.26182769916951654
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_lime_1712104195_metric_EVAL_LOG_ODDS,ROBERTA,ALL_TOKENS,EVAL_LOG_ODDS,-1.4457272874017943
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_lime_1712104195_metric_EVAL_LOG_ODDS,ROBERTA,NO_CLS,EVAL_LOG_ODDS,-1.5023483645254163
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_lime_1712104195_metric_EVAL_LOG_ODDS,ROBERTA,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-1.4267754916413686
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_lime_1712104195_metric_SUFFICIENCY,ROBERTA,ALL_TOKENS,SUFFICIENCY,0.46331062622368335
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_lime_1712104195_metric_SUFFICIENCY,ROBERTA,NO_CLS,SUFFICIENCY,0.5243154994696378
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_lime_1712104195_metric_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,SUFFICIENCY,0.5348793341070414
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_sequential_integrated_gradients_1712117285_metric_AOPC_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.24231928095718222
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_sequential_integrated_gradients_1712117285_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_CLS,AOPC_COMPREHENSIVENESS,0.23154683031638462
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_sequential_integrated_gradients_1712117285_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.22359358229239779
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_sequential_integrated_gradients_1712117285_metric_AOPC_SUFFICIENCY,ROBERTA,ALL_TOKENS,AOPC_SUFFICIENCY,0.2213281915610035
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_sequential_integrated_gradients_1712117285_metric_AOPC_SUFFICIENCY,ROBERTA,NO_CLS,AOPC_SUFFICIENCY,0.2228328446100155
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_sequential_integrated_gradients_1712117285_metric_AOPC_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.21889742834617693
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_sequential_integrated_gradients_1712117285_metric_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,COMPREHENSIVENESS,0.42390696397423744
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_sequential_integrated_gradients_1712117285_metric_COMPREHENSIVENESS,ROBERTA,NO_CLS,COMPREHENSIVENESS,0.4159923847317696
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_sequential_integrated_gradients_1712117285_metric_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.4021343034207821
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_sequential_integrated_gradients_1712117285_metric_EVAL_LOG_ODDS,ROBERTA,ALL_TOKENS,EVAL_LOG_ODDS,-2.069114588971308
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_sequential_integrated_gradients_1712117285_metric_EVAL_LOG_ODDS,ROBERTA,NO_CLS,EVAL_LOG_ODDS,-2.050006394239259
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_sequential_integrated_gradients_1712117285_metric_EVAL_LOG_ODDS,ROBERTA,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-2.005959388245072
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_sequential_integrated_gradients_1712117285_metric_SUFFICIENCY,ROBERTA,ALL_TOKENS,SUFFICIENCY,0.3399463158994913
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_sequential_integrated_gradients_1712117285_metric_SUFFICIENCY,ROBERTA,NO_CLS,SUFFICIENCY,0.36600726644694803
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_sequential_integrated_gradients_1712117285_metric_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,SUFFICIENCY,0.37833268247544766
imdb,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_imdb_BERT_deep_lift_1712039057_metric_AOPC_COMPREHENSIVENESS,BERT,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.061804589611788564
imdb,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_imdb_BERT_deep_lift_1712039057_metric_AOPC_COMPREHENSIVENESS,BERT,NO_CLS,AOPC_COMPREHENSIVENESS,0.06150077933569747
imdb,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_imdb_BERT_deep_lift_1712039057_metric_AOPC_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.05648096314817665
imdb,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_imdb_BERT_deep_lift_1712039057_metric_AOPC_SUFFICIENCY,BERT,ALL_TOKENS,AOPC_SUFFICIENCY,0.28829330246398843
imdb,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_imdb_BERT_deep_lift_1712039057_metric_AOPC_SUFFICIENCY,BERT,NO_CLS,AOPC_SUFFICIENCY,0.2886925321643551
imdb,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_imdb_BERT_deep_lift_1712039057_metric_AOPC_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.2964438278203209
imdb,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_imdb_BERT_deep_lift_1712039057_metric_COMPREHENSIVENESS,BERT,ALL_TOKENS,COMPREHENSIVENESS,0.07934224385023116
imdb,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_imdb_BERT_deep_lift_1712039057_metric_COMPREHENSIVENESS,BERT,NO_CLS,COMPREHENSIVENESS,0.07903376609086989
imdb,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_imdb_BERT_deep_lift_1712039057_metric_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.07784866431355475
imdb,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_imdb_BERT_deep_lift_1712039057_metric_EVAL_LOG_ODDS,BERT,ALL_TOKENS,EVAL_LOG_ODDS,-0.25203220716875874
imdb,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_imdb_BERT_deep_lift_1712039057_metric_EVAL_LOG_ODDS,BERT,NO_CLS,EVAL_LOG_ODDS,-0.24881369095093758
